"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 13, 2012","380.00","378.65","381.45","375.10","1.74M","0.89%"
"Sep 12, 2012","376.65","366.30","377.50","366.30","3.05M","2.71%"
"Sep 11, 2012","366.70","363.00","367.60","363.00","790.05K","0.00%"
"Sep 10, 2012","366.70","361.00","369.75","360.15","1.68M","1.52%"
"Sep 07, 2012","361.20","361.00","362.80","357.90","813.79K","0.82%"
"Sep 06, 2012","358.25","360.00","361.35","355.65","772.58K","-0.26%"
"Sep 05, 2012","359.20","357.25","361.60","355.25","2.00M","-0.40%"
"Sep 04, 2012","360.65","361.25","363.25","355.60","1.34M","-0.07%"
"Sep 03, 2012","360.90","352.40","362.95","349.35","1.24M","2.69%"
"Aug 31, 2012","351.45","359.50","359.50","349.40","1.69M","-2.56%"
"Aug 30, 2012","360.70","358.75","366.00","357.05","1.88M","0.25%"
"Aug 29, 2012","359.80","359.25","361.95","356.70","768.28K","0.10%"
"Aug 28, 2012","359.45","362.25","365.50","357.60","1.09M","-1.45%"
"Aug 27, 2012","364.75","366.90","369.85","362.20","2.56M","-0.63%"
"Aug 24, 2012","367.05","358.25","371.75","358.25","4.47M","2.21%"
"Aug 23, 2012","359.10","355.15","360.35","353.55","2.82M","0.94%"
"Aug 22, 2012","355.75","349.25","357.40","349.25","1.23M","0.94%"
"Aug 21, 2012","352.45","349.95","353.55","345.70","805.62K","0.73%"
"Aug 17, 2012","349.90","355.00","356.45","348.85","3.02M","-1.05%"
"Aug 16, 2012","353.60","353.00","354.65","348.70","1.32M","-0.04%"
"Aug 14, 2012","353.75","350.00","356.00","350.00","2.59M","1.75%"
"Aug 13, 2012","347.65","350.00","350.50","345.70","982.12K","-0.27%"
"Aug 10, 2012","348.60","352.70","353.80","347.15","1.10M","-1.13%"
"Aug 09, 2012","352.60","346.90","354.75","346.05","3.25M","2.14%"
"Aug 08, 2012","345.20","345.00","351.50","343.85","2.48M","0.20%"
"Aug 07, 2012","344.50","342.35","346.00","340.05","1.82M","0.31%"
"Aug 06, 2012","343.45","344.70","347.40","341.15","1.03M","-0.16%"
"Aug 03, 2012","344.00","344.40","345.00","335.05","3.80M","-0.79%"
"Aug 02, 2012","346.75","350.60","351.00","343.25","2.22M","-0.72%"
"Aug 01, 2012","349.25","357.00","358.70","345.20","2.66M","-2.81%"
"Jul 31, 2012","359.35","356.00","361.40","355.10","1.65M","1.00%"
"Jul 30, 2012","355.80","354.50","359.10","352.10","1.16M","0.54%"
"Jul 27, 2012","353.90","351.50","354.50","350.05","1.26M","1.48%"
"Jul 26, 2012","348.75","351.00","351.80","346.20","2.97M","-0.64%"
"Jul 25, 2012","351.00","353.00","355.00","346.00","1.40M","-1.43%"
"Jul 24, 2012","356.10","355.00","357.65","352.75","871.98K","0.08%"
"Jul 23, 2012","355.80","359.00","359.70","354.80","705.88K","-1.44%"
"Jul 20, 2012","361.00","359.20","363.20","359.00","973.64K","0.33%"
"Jul 19, 2012","359.80","362.70","363.60","358.25","1.22M","-0.14%"
"Jul 18, 2012","360.30","355.50","361.90","355.50","3.13M","1.69%"
"Jul 17, 2012","354.30","354.00","355.40","351.95","1.40M","1.07%"
"Jul 16, 2012","350.55","353.00","356.85","349.70","1.11M","-1.00%"
"Jul 13, 2012","354.10","355.00","357.00","353.00","1.00M","-0.07%"
"Jul 12, 2012","354.35","351.70","355.75","351.25","1.08M","0.24%"
"Jul 11, 2012","353.50","351.20","354.70","350.25","747.30K","-0.11%"
"Jul 10, 2012","353.90","351.00","360.00","350.55","1.49M","0.96%"
"Jul 09, 2012","350.55","349.00","352.90","346.50","1.17M","-0.24%"
"Jul 06, 2012","351.40","348.40","354.10","347.30","2.19M","0.83%"
"Jul 05, 2012","348.50","354.60","356.15","347.60","992.87K","-1.48%"
"Jul 04, 2012","353.75","357.00","358.65","352.30","1.46M","-0.88%"
"Jul 03, 2012","356.90","349.35","357.90","346.80","1.72M","1.86%"
"Jul 02, 2012","350.40","348.00","351.85","344.75","939.97K","1.04%"
"Jun 29, 2012","346.80","350.00","354.00","343.05","2.20M","-0.30%"
"Jun 28, 2012","347.85","342.05","348.95","341.90","1.55M","1.47%"
"Jun 27, 2012","342.80","340.00","344.45","338.85","1.09M","1.18%"
"Jun 26, 2012","338.80","337.00","340.00","335.05","977.53K","0.64%"
"Jun 25, 2012","336.65","341.35","345.00","335.20","1.34M","-0.31%"
"Jun 22, 2012","337.70","340.00","343.35","336.50","1.31M","-1.23%"
"Jun 21, 2012","341.90","336.20","343.75","334.75","1.31M","1.18%"
"Jun 20, 2012","337.90","345.20","346.25","336.10","1.97M","-1.77%"
"Jun 19, 2012","344.00","338.80","345.15","334.60","1.89M","1.31%"
"Jun 18, 2012","339.55","341.30","344.00","336.85","1.92M","-0.04%"
"Jun 15, 2012","339.70","333.00","340.90","333.00","2.61M","2.64%"
"Jun 14, 2012","330.95","333.55","336.70","329.45","1.02M","-0.71%"
"Jun 13, 2012","333.30","336.50","340.90","332.50","1.54M","-0.83%"
"Jun 12, 2012","336.10","330.70","337.20","330.20","1.19M","1.02%"
"Jun 11, 2012","332.70","329.00","337.30","328.10","1.78M","1.53%"
"Jun 08, 2012","327.70","323.80","329.50","321.80","1.31M","0.75%"
"Jun 07, 2012","325.25","323.35","326.65","323.35","1.10M","1.01%"
"Jun 06, 2012","322.00","317.00","323.50","317.00","2.52M","1.87%"
"Jun 05, 2012","316.10","320.30","324.75","314.80","1.82M","-1.25%"
"Jun 04, 2012","320.10","321.75","322.55","315.10","1.78M","-0.51%"
"Jun 01, 2012","321.75","321.60","324.25","318.40","1.73M","0.05%"
"May 31, 2012","321.60","316.00","325.75","316.00","4.95M","0.61%"
"May 30, 2012","319.65","319.85","322.40","318.10","1.29M","-0.68%"
"May 29, 2012","321.85","319.00","324.00","317.10","2.05M","2.17%"
"May 28, 2012","315.00","314.00","316.50","313.25","976.38K","0.46%"
"May 25, 2012","313.55","308.50","314.30","307.30","1.21M","1.23%"
"May 24, 2012","309.75","308.00","312.10","305.10","888.44K","0.45%"
"May 23, 2012","308.35","304.80","309.85","302.60","1.10M","0.78%"
"May 22, 2012","305.95","313.50","314.90","305.10","1.76M","-1.31%"
"May 21, 2012","310.00","302.50","311.30","302.05","1.86M","2.28%"
"May 18, 2012","303.10","304.00","305.80","301.10","2.60M","-1.09%"
"May 17, 2012","306.45","308.30","312.50","305.50","2.07M","-0.63%"
"May 16, 2012","308.40","311.50","315.50","307.40","2.23M","-1.85%"
"May 15, 2012","314.20","313.10","315.85","310.50","1.87M","-0.60%"
"May 14, 2012","316.10","315.00","320.25","314.00","2.55M","0.51%"
"May 11, 2012","314.50","320.45","321.20","312.65","2.24M","-2.12%"
"May 10, 2012","321.30","327.95","330.65","320.00","1.82M","-1.59%"
"May 09, 2012","326.50","332.85","332.85","325.30","2.78M","-2.45%"
"May 08, 2012","334.70","327.10","338.70","327.00","3.11M","1.89%"
"May 07, 2012","328.50","327.00","332.40","325.10","2.98M","-0.39%"
"May 04, 2012","329.80","337.00","339.00","328.60","1.43M","-2.12%"
"May 03, 2012","336.95","343.30","344.65","332.80","3.41M","-2.56%"
"May 02, 2012","345.80","353.55","355.45","343.25","2.62M","-1.86%"
"Apr 30, 2012","352.35","351.50","354.90","349.10","745.46K","0.31%"
"Apr 27, 2012","351.25","356.50","357.95","348.00","1.03M","-2.27%"
"Apr 26, 2012","359.40","352.90","362.65","343.90","5.18M","2.83%"
"Apr 25, 2012","349.50","357.00","358.25","348.50","1.82M","-1.85%"
"Apr 24, 2012","356.10","357.70","363.70","352.85","2.30M","0.20%"
"Apr 23, 2012","355.40","359.10","367.45","352.30","2.32M","-1.95%"
"Apr 20, 2012","362.45","361.00","364.60","356.00","2.81M","0.24%"
"Apr 19, 2012","361.60","349.50","362.80","347.30","3.18M","3.89%"
"Apr 18, 2012","348.05","353.50","353.90","346.40","1.43M","-0.57%"
"Apr 17, 2012","350.05","343.00","352.45","343.00","4.64M","3.21%"
"Apr 16, 2012","339.15","334.05","339.90","334.05","806.03K","0.07%"
"Apr 13, 2012","338.90","338.40","344.60","335.30","1.89M","1.73%"
"Apr 12, 2012","333.15","333.00","335.75","331.75","1.20M","0.63%"
"Apr 11, 2012","331.05","330.00","336.60","328.50","1.70M","-0.68%"
"Apr 10, 2012","333.30","337.10","337.80","331.00","873.33K","-0.94%"
"Apr 09, 2012","336.45","336.40","342.30","336.00","892.51K","-1.51%"
"Apr 04, 2012","341.60","337.00","344.70","334.60","2.29M","-0.50%"
"Apr 03, 2012","343.30","342.90","347.30","340.55","1.42M","0.62%"
"Apr 02, 2012","341.20","340.00","343.30","335.10","2.43M","-0.79%"
"Mar 30, 2012","343.90","333.20","349.00","332.60","2.71M","3.34%"
"Mar 29, 2012","332.80","330.00","340.40","330.00","5.45M","0.36%"
"Mar 28, 2012","331.60","332.05","333.10","328.10","1.60M","0.21%"
"Mar 27, 2012","330.90","333.00","334.80","325.40","4.08M","-0.32%"
"Mar 26, 2012","331.95","334.00","336.65","328.60","1.65M","-0.87%"
"Mar 23, 2012","334.85","339.90","342.90","330.30","2.00M","-1.12%"
"Mar 22, 2012","338.65","330.70","344.55","329.60","6.02M","2.26%"
"Mar 21, 2012","331.15","327.25","333.00","327.25","2.31M","1.41%"
"Mar 20, 2012","326.55","332.60","335.25","325.50","3.02M","-2.46%"
"Mar 19, 2012","334.80","336.30","341.15","333.00","1.52M","-2.00%"
"Mar 16, 2012","341.65","340.50","348.85","339.00","5.73M","0.34%"
"Mar 15, 2012","340.50","340.80","341.60","336.05","2.94M","-2.17%"
"Mar 14, 2012","348.05","345.55","349.70","344.00","6.29M","1.37%"
"Mar 13, 2012","343.35","341.20","345.70","339.05","3.11M","1.75%"
"Mar 12, 2012","337.45","339.00","341.50","335.65","2.08M","0.42%"
"Mar 09, 2012","336.05","329.00","337.75","329.00","2.19M","2.80%"
"Mar 07, 2012","326.90","329.75","330.60","323.60","1.87M","-0.98%"
"Mar 06, 2012","330.15","327.00","335.90","325.00","2.45M","0.70%"
"Mar 05, 2012","327.85","329.90","330.90","325.35","1.18M","-1.29%"
"Mar 02, 2012","332.15","334.50","335.60","329.35","1.87M","-0.70%"
"Mar 01, 2012","334.50","333.90","338.50","331.00","2.74M","0.00%"
"Feb 29, 2012","334.50","331.15","335.80","331.15","2.88M","1.23%"
"Feb 28, 2012","330.45","323.95","331.45","323.50","2.77M","2.27%"
"Feb 27, 2012","323.10","329.00","330.90","317.10","4.79M","-1.39%"
"Feb 24, 2012","327.65","322.00","330.55","320.70","4.22M","1.52%"
"Feb 23, 2012","322.75","321.00","325.75","318.00","3.36M","0.19%"
"Feb 22, 2012","322.15","327.00","330.60","320.00","3.97M","-1.18%"
"Feb 21, 2012","326.00","325.00","328.90","320.10","5.88M","0.68%"
"Feb 17, 2012","323.80","325.00","332.50","322.90","10.58M","1.17%"
"Feb 16, 2012","320.05","339.05","339.75","319.05","16.37M","-5.83%"
"Feb 15, 2012","339.85","339.00","343.95","337.05","4.46M","1.64%"
"Feb 14, 2012","334.35","337.80","339.85","332.30","2.45M","-0.67%"
"Feb 13, 2012","336.60","335.00","340.35","333.40","4.39M","1.43%"
"Feb 10, 2012","331.85","333.30","334.75","327.50","3.59M","-0.44%"
"Feb 09, 2012","333.30","333.00","336.35","331.35","3.16M","0.00%"
"Feb 08, 2012","333.30","326.25","335.65","326.25","3.91M","2.29%"
"Feb 07, 2012","325.85","334.95","334.95","324.50","1.90M","-0.73%"
"Feb 06, 2012","328.25","331.00","333.25","326.15","3.12M","0.27%"
"Feb 03, 2012","327.35","325.00","329.50","323.45","3.38M","1.66%"
"Feb 02, 2012","322.00","320.95","324.75","319.50","6.18M","1.58%"
"Feb 01, 2012","317.00","327.00","327.00","315.70","10.02M","-3.12%"
"Jan 31, 2012","327.20","335.00","337.50","323.50","6.40M","-2.52%"
"Jan 30, 2012","335.65","338.60","341.00","332.90","2.83M","-1.84%"
"Jan 27, 2012","341.95","345.30","348.00","339.10","3.14M","-0.28%"
"Jan 25, 2012","342.90","332.00","345.80","331.05","5.15M","3.92%"
"Jan 24, 2012","329.95","332.50","337.80","328.35","4.06M","-1.51%"
"Jan 23, 2012","335.00","341.20","342.40","332.20","2.66M","-2.84%"
"Jan 20, 2012","344.80","351.95","351.95","336.10","3.71M","-1.46%"
"Jan 19, 2012","349.90","341.00","351.20","338.00","3.57M","2.97%"
"Jan 18, 2012","339.80","353.10","358.30","336.50","7.11M","-3.40%"
"Jan 17, 2012","351.75","343.00","355.00","343.00","5.30M","3.21%"
"Jan 16, 2012","340.80","343.45","346.80","339.00","3.41M","-0.87%"
"Jan 13, 2012","343.80","327.00","345.90","327.00","9.03M","5.57%"
"Jan 12, 2012","325.65","321.70","327.80","318.00","4.87M","1.64%"
"Jan 11, 2012","320.40","318.70","323.35","316.35","2.65M","0.74%"
"Jan 10, 2012","318.05","316.95","321.30","315.35","3.56M","1.32%"
"Jan 09, 2012","313.90","320.00","322.00","312.30","3.24M","-1.30%"
"Jan 06, 2012","318.05","315.90","322.80","315.90","2.71M","-0.78%"
"Jan 05, 2012","320.55","324.00","327.95","313.50","6.83M","-1.88%"
"Jan 04, 2012","326.70","327.90","330.80","321.75","3.57M","-0.15%"
"Jan 03, 2012","327.20","315.70","329.75","315.70","6.95M","4.82%"
"Jan 02, 2012","312.15","303.00","313.20","303.00","3.50M","3.83%"
"Dec 30, 2011","300.65","301.00","302.30","296.95","1.72M","0.64%"
"Dec 29, 2011","298.75","298.00","302.00","297.10","2.93M","-0.27%"
"Dec 28, 2011","299.55","296.50","301.80","295.75","1.96M","0.44%"
"Dec 27, 2011","298.25","305.50","307.60","295.15","3.21M","-2.55%"
"Dec 26, 2011","306.05","302.00","306.90","301.50","1.80M","2.03%"
"Dec 23, 2011","299.95","302.90","302.90","298.60","2.34M","0.00%"
"Dec 22, 2011","299.95","302.75","303.00","293.60","3.75M","-0.92%"
"Dec 21, 2011","302.75","307.25","307.90","298.60","5.05M","0.25%"
"Dec 20, 2011","302.00","306.90","310.10","300.10","2.50M","-1.68%"
"Dec 19, 2011","307.15","300.00","308.40","297.90","2.95M","2.13%"
"Dec 16, 2011","300.75","314.05","315.00","298.15","3.34M","-3.50%"
"Dec 15, 2011","311.65","298.90","312.90","293.65","4.96M","3.80%"
"Dec 14, 2011","300.25","305.55","308.50","298.10","2.57M","-2.52%"
"Dec 13, 2011","308.00","303.50","309.80","300.30","2.30M","1.32%"
"Dec 12, 2011","304.00","319.00","319.75","302.90","3.27M","-3.81%"
"Dec 09, 2011","316.05","309.05","318.50","305.75","2.25M","0.81%"
"Dec 08, 2011","313.50","319.90","320.70","310.85","5.10M","-3.14%"
"Dec 07, 2011","323.65","332.90","333.00","320.30","5.92M","-2.78%"
"Dec 05, 2011","332.90","335.75","338.35","331.40","1.30M","-0.52%"
"Dec 02, 2011","334.65","330.00","335.00","326.35","1.84M","1.26%"
"Dec 01, 2011","330.50","335.20","336.00","328.40","2.92M","1.02%"
"Nov 30, 2011","327.15","320.95","329.70","318.20","3.02M","1.90%"
"Nov 29, 2011","321.05","323.40","324.95","319.10","2.91M","-0.45%"
"Nov 28, 2011","322.50","312.30","324.40","311.00","3.58M","4.52%"
"Nov 25, 2011","308.55","303.10","314.30","300.90","3.00M","1.45%"
"Nov 24, 2011","304.15","302.10","305.95","298.10","3.58M","1.18%"
"Nov 23, 2011","300.60","301.00","303.40","297.00","2.57M","-0.64%"
"Nov 22, 2011","302.55","299.85","304.95","298.00","3.38M","1.68%"
"Nov 21, 2011","297.55","297.00","301.90","294.75","2.59M","-0.03%"
"Nov 18, 2011","297.65","303.90","303.90","294.60","6.16M","-2.39%"
"Nov 17, 2011","304.95","311.00","311.25","300.25","5.48M","-2.15%"
"Nov 16, 2011","311.65","316.90","317.25","306.05","3.89M","-1.73%"
"Nov 15, 2011","317.15","322.00","325.40","314.90","2.43M","-1.84%"
"Nov 14, 2011","323.10","326.10","326.90","319.40","2.91M","-0.92%"
"Nov 11, 2011","326.10","325.00","328.45","323.80","4.02M","0.00%"
"Nov 09, 2011","326.10","329.00","330.30","324.55","3.70M","-0.37%"
"Nov 08, 2011","327.30","328.45","330.20","326.55","2.30M","0.31%"
"Nov 04, 2011","326.30","329.00","330.00","325.45","3.53M","0.20%"
"Nov 03, 2011","325.65","326.70","329.00","324.05","4.11M","-0.08%"
"Nov 02, 2011","325.90","325.30","329.00","325.00","3.31M","-1.09%"
"Nov 01, 2011","329.50","330.70","332.45","328.85","1.93M","-0.75%"
"Oct 31, 2011","332.00","339.75","339.75","331.30","3.01M","-1.83%"
"Oct 28, 2011","338.20","342.00","342.80","334.85","8.67M","2.83%"
"Oct 26, 2011","328.90","327.00","331.30","327.00","1.29M","1.54%"
"Oct 25, 2011","323.90","324.20","325.80","320.55","3.61M","-0.20%"
"Oct 24, 2011","324.55","333.00","333.05","323.20","3.64M","-1.22%"
"Oct 21, 2011","328.55","330.90","333.40","327.50","1.77M","-0.35%"
"Oct 20, 2011","329.70","333.75","333.75","326.50","3.66M","-1.54%"
"Oct 19, 2011","334.85","332.90","338.50","332.00","4.43M","1.45%"
"Oct 18, 2011","330.05","321.70","331.35","321.15","12.21M","2.77%"
"Oct 17, 2011","321.15","323.95","324.60","318.15","6.31M","-0.43%"
"Oct 14, 2011","322.55","330.20","331.00","319.05","9.16M","-2.86%"
"Oct 13, 2011","332.05","339.90","340.65","328.25","5.95M","-1.75%"
"Oct 12, 2011","337.95","346.00","349.15","332.30","10.11M","-2.26%"
"Oct 11, 2011","345.75","345.10","347.65","342.30","3.95M","0.61%"
"Oct 10, 2011","343.65","341.00","345.00","330.85","10.17M","1.81%"
"Oct 07, 2011","337.55","334.00","339.90","331.30","7.80M","3.96%"
"Oct 05, 2011","324.70","321.90","327.80","314.55","6.68M","1.50%"
"Oct 04, 2011","319.90","334.00","338.90","317.35","6.10M","-5.02%"
"Oct 03, 2011","336.80","330.00","339.70","323.35","8.62M","1.08%"
"Sep 30, 2011","333.20","351.75","354.65","325.15","14.76M","-4.98%"
"Sep 29, 2011","350.65","354.50","354.50","344.55","2.61M","-1.41%"
"Sep 28, 2011","355.65","361.80","362.60","351.00","2.22M","-0.70%"
"Sep 27, 2011","358.15","353.90","359.25","351.10","4.67M","3.36%"
"Sep 26, 2011","346.50","365.00","365.00","342.10","6.52M","-5.22%"
"Sep 23, 2011","365.60","372.20","373.40","364.65","3.13M","-2.60%"
"Sep 22, 2011","375.35","379.95","381.20","374.05","1.92M","-2.37%"
"Sep 21, 2011","384.45","382.50","387.45","380.20","3.80M","1.60%"
"Sep 20, 2011","378.40","377.40","380.70","373.10","2.41M","0.50%"
"Sep 19, 2011","376.50","377.10","379.00","375.35","683.40K","-0.70%"
"Sep 16, 2011","379.15","381.50","383.00","375.55","2.93M","0.17%"
"Sep 15, 2011","378.50","381.55","382.40","376.40","1.39M","0.19%"
"Sep 14, 2011","377.80","377.95","382.70","375.70","2.26M","0.48%"
"Sep 13, 2011","376.00","379.50","383.60","373.00","1.86M","-0.40%"
"Sep 12, 2011","377.50","379.40","381.50","370.35","2.23M","-0.93%"
"Sep 09, 2011","381.05","388.95","393.45","379.65","2.34M","-1.33%"
"Sep 08, 2011","386.20","391.30","391.50","384.60","1.87M","-1.29%"
"Sep 07, 2011","391.25","380.50","393.00","379.50","3.48M","3.30%"
"Sep 06, 2011","378.75","379.80","383.95","375.25","2.15M","-0.60%"
"Sep 05, 2011","381.05","383.25","386.95","379.55","1.57M","-1.83%"
"Sep 02, 2011","388.15","383.00","390.70","375.20","3.52M","3.34%"
"Aug 30, 2011","375.60","374.40","378.90","370.10","2.72M","1.69%"
"Aug 29, 2011","369.35","363.45","372.60","363.45","3.60M","2.77%"
"Aug 26, 2011","359.40","377.00","381.90","357.00","5.86M","-4.10%"
"Aug 25, 2011","374.75","374.10","377.35","361.65","5.60M","0.23%"
"Aug 24, 2011","373.90","387.35","388.35","370.50","5.26M","-4.71%"
"Aug 23, 2011","392.40","394.45","394.70","381.70","5.40M","-0.51%"
"Aug 22, 2011","394.40","395.00","397.95","391.00","2.42M","0.24%"
"Aug 19, 2011","393.45","385.00","398.45","384.30","4.26M","0.83%"
"Aug 18, 2011","390.20","401.50","404.10","388.25","3.88M","-1.94%"
"Aug 17, 2011","397.90","389.40","399.00","388.00","4.82M","2.80%"
"Aug 16, 2011","387.05","390.10","395.40","386.20","3.82M","0.47%"
"Aug 12, 2011","385.25","390.00","393.80","381.10","2.79M","-0.26%"
"Aug 11, 2011","386.25","380.10","388.60","380.10","1.58M","1.30%"
"Aug 10, 2011","381.30","388.95","389.20","380.15","2.37M","0.61%"
"Aug 09, 2011","379.00","383.00","388.00","376.25","4.16M","-3.38%"
"Aug 08, 2011","392.25","381.10","399.65","378.20","4.60M","-0.17%"
"Aug 05, 2011","392.90","389.40","396.20","375.20","3.20M","-0.32%"
"Aug 04, 2011","394.15","397.70","406.50","393.05","4.00M","0.55%"
"Aug 03, 2011","392.00","391.00","396.30","391.00","2.52M","-1.33%"
"Aug 02, 2011","397.30","391.00","398.40","390.00","2.51M","1.42%"
"Aug 01, 2011","391.75","391.50","394.80","387.00","2.03M","0.90%"
"Jul 29, 2011","388.25","390.00","395.00","385.10","1.97M","-1.38%"
"Jul 28, 2011","393.70","403.65","408.70","391.70","5.54M","-1.32%"
"Jul 27, 2011","398.95","374.85","400.45","374.80","8.30M","6.69%"
"Jul 26, 2011","373.95","370.55","376.45","370.00","2.17M","1.31%"
"Jul 25, 2011","369.10","370.70","371.30","367.25","1.67M","0.04%"
"Jul 22, 2011","368.95","370.05","372.00","367.20","1.62M","0.29%"
"Jul 21, 2011","367.90","366.95","374.00","366.55","1.79M","0.22%"
"Jul 20, 2011","367.10","373.00","373.60","366.55","1.14M","-0.74%"
"Jul 19, 2011","369.85","369.70","371.85","364.10","1.75M","0.26%"
"Jul 18, 2011","368.90","368.40","372.90","365.00","1.93M","0.83%"
"Jul 15, 2011","365.85","371.45","373.75","364.80","2.34M","-1.51%"
"Jul 14, 2011","371.45","366.35","375.50","366.35","3.79M","0.90%"
"Jul 13, 2011","368.15","367.00","370.50","365.60","4.67M","0.78%"
"Jul 12, 2011","365.30","355.50","368.65","353.00","7.03M","2.40%"
"Jul 11, 2011","356.75","299.00","367.00","299.00","8.00M","-1.63%"
"Jul 08, 2011","362.65","370.00","378.70","361.00","19.40M","-8.02%"
"Jul 07, 2011","394.25","395.00","395.90","392.55","1.11M","0.54%"
"Jul 06, 2011","392.15","397.95","400.75","391.25","1.85M","-0.81%"
"Jul 05, 2011","395.35","395.00","396.75","391.30","882.85K","0.06%"
"Jul 04, 2011","395.10","386.95","396.20","386.95","1.68M","2.82%"
"Jul 01, 2011","384.25","392.85","395.00","383.00","2.25M","-2.19%"
"Jun 30, 2011","392.85","390.00","393.80","389.25","1.61M","1.11%"
"Jun 29, 2011","388.55","396.10","396.50","387.50","2.09M","-0.98%"
"Jun 28, 2011","392.40","398.00","401.70","391.65","1.19M","-1.36%"
"Jun 27, 2011","397.80","408.60","408.60","385.70","2.44M","2.00%"
"Jun 24, 2011","390.00","378.60","391.50","378.60","2.90M","3.70%"
"Jun 23, 2011","376.10","378.65","382.80","375.00","2.26M","-0.67%"
"Jun 22, 2011","378.65","392.05","393.00","376.10","2.53M","-2.85%"
"Jun 21, 2011","389.75","396.95","399.80","388.25","2.13M","-1.48%"
"Jun 20, 2011","395.60","400.15","406.35","392.80","3.97M","0.00%"
"Jun 17, 2011","395.60","394.50","402.60","393.00","3.80M","0.34%"
"Jun 16, 2011","394.25","390.00","396.70","387.95","1.46M","1.05%"
"Jun 15, 2011","390.15","394.80","397.35","388.60","2.68M","-1.15%"
"Jun 14, 2011","394.70","398.20","402.50","392.20","2.43M","-0.40%"
"Jun 13, 2011","396.30","405.00","405.05","395.00","1.55M","-2.23%"
"Jun 10, 2011","405.35","408.80","411.95","400.75","1.85M","-0.49%"
"Jun 09, 2011","407.35","408.00","411.40","405.55","1.36M","-0.07%"
"Jun 08, 2011","407.65","404.05","413.80","402.70","3.29M","1.12%"
"Jun 07, 2011","403.15","395.00","404.30","393.30","1.98M","2.35%"
"Jun 06, 2011","393.90","392.00","399.80","390.35","2.01M","0.57%"
"Jun 03, 2011","391.65","402.60","408.25","390.10","2.76M","-2.76%"
"Jun 02, 2011","402.75","413.00","413.50","400.60","2.84M","-2.82%"
"Jun 01, 2011","414.45","415.00","416.60","405.10","4.50M","1.47%"
"May 31, 2011","408.45","394.00","422.35","394.00","11.71M","3.42%"
"May 30, 2011","394.95","390.00","397.00","390.00","2.53M","1.82%"
"May 27, 2011","387.90","389.50","394.50","386.00","2.74M","-0.27%"
"May 26, 2011","388.95","380.00","390.80","379.75","5.23M","3.07%"
"May 25, 2011","377.35","373.60","384.90","371.00","3.82M","1.79%"
"May 24, 2011","370.70","367.00","375.40","359.25","3.89M","1.45%"
"May 23, 2011","365.40","364.00","373.45","362.45","1.97M","0.12%"
"May 20, 2011","364.95","372.00","373.60","362.65","5.40M","-2.96%"
"May 19, 2011","376.10","375.05","384.75","365.50","11.42M","0.64%"
"May 18, 2011","373.70","399.60","399.60","370.40","8.64M","-6.01%"
"May 17, 2011","397.60","390.00","401.40","389.50","5.67M","2.24%"
"May 16, 2011","388.90","388.00","393.25","386.00","1.55M","0.53%"
"May 13, 2011","386.85","383.00","391.55","382.05","2.28M","1.31%"
"May 12, 2011","381.85","385.90","393.20","380.35","2.73M","-0.60%"
"May 11, 2011","384.15","387.30","393.45","381.50","2.85M","-0.52%"
"May 10, 2011","386.15","392.00","396.35","385.00","3.32M","-1.57%"
"May 09, 2011","392.30","370.00","393.90","368.65","6.11M","6.10%"
"May 06, 2011","369.75","369.45","372.90","365.55","2.24M","0.39%"
"May 05, 2011","368.30","370.95","374.95","365.25","1.54M","-0.91%"
"May 04, 2011","371.70","371.00","374.80","361.30","2.88M","0.05%"
"May 03, 2011","371.50","378.00","384.50","368.55","2.03M","-2.16%"
"May 02, 2011","379.70","362.00","382.95","362.00","1.86M","-0.22%"
"Apr 29, 2011","380.55","376.70","383.30","374.50","3.80M","1.02%"
"Apr 28, 2011","376.70","372.00","381.80","370.75","7.55M","1.58%"
"Apr 27, 2011","370.85","360.00","377.00","359.45","3.73M","1.76%"
"Apr 26, 2011","364.45","361.55","365.00","358.10","1.28M","0.08%"
"Apr 25, 2011","364.15","363.00","365.30","359.50","1.83M","0.51%"
"Apr 21, 2011","362.30","369.70","369.75","358.05","4.90M","-1.16%"
"Apr 20, 2011","366.55","351.50","368.90","351.00","4.30M","4.85%"
"Apr 19, 2011","349.60","352.00","354.80","345.90","1.49M","-0.88%"
"Apr 18, 2011","352.70","359.05","359.25","350.45","979.66K","-1.33%"
"Apr 15, 2011","357.45","355.00","358.75","350.50","2.61M","1.00%"
"Apr 13, 2011","353.90","358.00","359.40","350.00","1.43M","-1.03%"
"Apr 11, 2011","357.60","356.40","363.00","352.60","2.75M","0.66%"
"Apr 08, 2011","355.25","363.00","363.70","351.50","2.12M","-1.22%"
"Apr 07, 2011","359.65","367.30","370.80","358.30","2.49M","-1.86%"
"Apr 06, 2011","366.45","358.75","367.80","354.80","4.51M","2.15%"
"Apr 05, 2011","358.75","351.10","361.00","351.10","1.33M","0.79%"
"Apr 04, 2011","355.95","347.35","360.95","345.35","2.72M","2.61%"
"Apr 01, 2011","346.90","347.00","348.50","342.60","2.17M","0.12%"
"Mar 31, 2011","346.50","342.40","348.90","341.40","3.25M","1.49%"
"Mar 30, 2011","341.40","347.00","350.50","340.10","2.45M","-1.40%"
"Mar 29, 2011","346.25","352.00","352.00","340.65","6.48M","-1.34%"
"Mar 28, 2011","350.95","359.85","360.00","349.35","1.13M","-2.00%"
